DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;10;94811376;233579355;114255;48737976;145026069951;3479560
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;50;94811376;233579355;117337;48737976;145026069951;5860794
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;100;94811376;233579355;118170;48737976;145026069951;8384691
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;500;94811376;233579355;122926;48737976;145026069951;11387301
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;1000;94811376;233579355;124286;48737976;145026069951;14580048
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;5000;94811376;233579355;130148;48737976;145026069951;18656075
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;10000;94811376;233579355;131763;48737976;145026069951;22880228
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;25000;94811376;233579355;131318;48737976;145026069951;27566608
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;50000;94811376;233579355;129658;48737976;145026069951;31974053
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;75000;94811376;233579355;125288;48737976;145026069951;36413811
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;100000;94811376;233579355;122351;48737976;145026069951;40457354
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;125000;94811376;233579355;118075;48737976;145026069951;43180979
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;150000;94811376;233579355;111337;48737976;145026069951;44832550
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;5;94811376;234050425;113332;48739240;148653857849;1584218
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;10;94811376;234050425;116698;48739240;148653857849;3210907
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;50;94811376;234050425;116592;48739240;148653857849;5408318
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;100;94811376;234050425;118533;48739240;148653857849;7677482
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;500;94811376;234050425;122644;48739240;148653857849;10234675
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;1000;94811376;234050425;124701;48739240;148653857849;13064741
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;5000;94811376;234050425;130131;48739240;148653857849;16365880
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;10000;94811376;234050425;135361;48739240;148653857849;19873642
