DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;10000;8400000;396170301900;1647946;3780016;13373061400;46209
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;30000;8400000;396170301900;1626655;3780016;13373061400;49188
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;60000;8400000;396170301900;1521883;3780016;13373061400;55153
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;100000;8400000;396170301900;1553180;3780016;13373061400;45225
AAS1DModeChanDS;synthetic;300000;25000;0;0;150;250000;8400000;396170301900;1322550;3780016;13373061400;22620
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;5;8400000;310718786600;494521;2580016;5156835300;304
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;10;8400000;310718786600;497968;2580016;5156835300;774
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;50;8400000;310718786600;497383;2580016;5156835300;4041
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;100;8400000;310718786600;493095;2580016;5156835300;8846
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;500;8400000;310718786600;509233;2580016;5156835300;62048
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;1000;8400000;310718786600;500785;2580016;5156835300;107132
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;5000;8400000;310718786600;497478;2580016;5156835300;342373
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;10000;8400000;310718786600;534647;2580016;5156835300;390206
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;30000;8400000;310718786600;518060;2580016;5156835300;400992
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;60000;8400000;310718786600;502240;2580016;5156835300;440208
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;100000;8400000;310718786600;501001;2580016;5156835300;467928
AAS1DModeGridDS;synthetic;300000;25000;0;0;150;250000;8400000;310718786600;496423;2580016;5156835300;588252
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;5;8400000;220622808400;494603;3920016;7827717700;301
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;10;8400000;220622808400;496734;3920016;7827717700;643
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;50;8400000;220622808400;508310;3920016;7827717700;4105
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;100;8400000;220622808400;490041;3920016;7827717700;8742
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;500;8400000;220622808400;490264;3920016;7827717700;52732
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;1000;8400000;220622808400;491990;3920016;7827717700;113267
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;5000;8400000;220622808400;518273;3920016;7827717700;7331
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;10000;8400000;220622808400;498005;3920016;7827717700;7553
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;30000;8400000;220622808400;493186;3920016;7827717700;8537
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;60000;8400000;220622808400;495367;3920016;7827717700;9059
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;100000;8400000;220622808400;495721;3920016;7827717700;7567
AAS1DModeChanDS;synthetic;300000;25000;0;0;200;250000;8400000;220622808400;494968;3920016;7827717700;5139
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;5;8400000;196779792100;500941;2720016;7826333600;308
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;10;8400000;196779792100;506322;2720016;7826333600;694
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;50;8400000;196779792100;505920;2720016;7826333600;4106
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;100;8400000;196779792100;509275;2720016;7826333600;8938
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;500;8400000;196779792100;524552;2720016;7826333600;50743
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;1000;8400000;196779792100;586225;2720016;7826333600;107653
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;5000;8400000;196779792100;579105;2720016;7826333600;244118
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;10000;8400000;196779792100;519077;2720016;7826333600;268123
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;30000;8400000;196779792100;493226;2720016;7826333600;303396
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;60000;8400000;196779792100;492960;2720016;7826333600;318246
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;100000;8400000;196779792100;502163;2720016;7826333600;304814
AAS1DModeGridDS;synthetic;300000;25000;0;0;200;250000;8400000;196779792100;580906;2720016;7826333600;353031
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;5;8400000;205511305700;614956;4320016;15111139600;432
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;10;8400000;205511305700;604931;4320016;15111139600;658
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;50;8400000;205511305700;562435;4320016;15111139600;4378
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;100;8400000;205511305700;523745;4320016;15111139600;9069
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;500;8400000;205511305700;534628;4320016;15111139600;53109
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;1000;8400000;205511305700;748660;4320016;15111139600;282659
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;5000;8400000;205511305700;1387964;4320016;15111139600;18211
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;10000;8400000;205511305700;1013950;4320016;15111139600;13413
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;30000;8400000;205511305700;1278390;4320016;15111139600;13891
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;60000;8400000;205511305700;1026159;4320016;15111139600;15006
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;100000;8400000;205511305700;1060281;4320016;15111139600;12859
AAS1DModeChanDS;synthetic;300000;25000;0;0;300;250000;8400000;205511305700;1038166;4320016;15111139600;11368
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;5;8400000;382070426000;1007053;3120016;40888919600;674
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;10;8400000;382070426000;1007448;3120016;40888919600;1870
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;50;8400000;382070426000;998301;3120016;40888919600;9858
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;100;8400000;382070426000;986144;3120016;40888919600;21621
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;500;8400000;382070426000;1006638;3120016;40888919600;128913
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;1000;8400000;382070426000;993171;3120016;40888919600;282740
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;5000;8400000;382070426000;1002895;3120016;40888919600;455150
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;10000;8400000;382070426000;982397;3120016;40888919600;457256
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;30000;8400000;382070426000;979506;3120016;40888919600;522183
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;60000;8400000;382070426000;966909;3120016;40888919600;541723
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;100000;8400000;382070426000;993135;3120016;40888919600;573610
AAS1DModeGridDS;synthetic;300000;25000;0;0;300;250000;8400000;382070426000;970852;3120016;40888919600;695153
AAS1DModeChanDS;synthetic;300000;25000;0;0;500;5;8400000;365333980900;977215;5600016;95411846400;982
AAS1DModeChanDS;synthetic;300000;25000;0;0;500;10;8400000;365333980900;976536;5600016;95411846400;1395
AAS1DModeChanDS;synthetic;300000;25000;0;0;500;50;8400000;365333980900;972271;5600016;95411846400;12333
